label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank01,U13C15NGly-ctrl-1,U13C15NGly-ctrl-2,U13C15NGly-ctrl-3,U13C15NGly-itaco-1,U13C15NGly-itaco-2,U13C15NGly-itaco-3,U13C15NSer-ctrl-1,U13C15NSer-ctrl-2,U13C15NSer-ctrl-3,U13C15NSer-itaco-1,U13C15NSer-itaco-2,U13C15NSer-itaco-3
,0,287,0,186.0016,13.87338,0.1486172,C13N15-label-1-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.06338406,2.461068,184.0012,0,1037.565,0,0,0,0,0,0,0,0,0,0,0
,0,288,4,187.005,13.85724,0.8373441,C13N15-label-2-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.0472393,2.121482,184.0012,0,3872.619,23544.52,29671.61,4213.269,1962.357,0,22402.15,3188.327,12886.58,0,0,0
,0,289,3,188.0083,13.88334,0.8561898,C13N15-label-3-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.07333851,2.11016,184.0012,0,0,0,0,0,0,0,0,283313.2,770842.5,248011.5,0,0
,0,290,1,185.0045,13.83827,0.7981028,C13-label-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.02827072,2.639287,184.0012,0,882.9577,3332.567,7742.627,0,0,0,2691.752,1811.791,6499.48,1272.455,0,0
,0,291,2,187.0114,13.8914,0.8102433,C13-label-3,Phosphoserine,Phosphoserine,C3H8NO6P,0.08139992,1.958225,184.0012,0,0,0,0,0,0,0,0,6400.912,16477.45,3519.295,0,0
,0,292,2,184.9982,13.91552,0.8293133,N15-label-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.1055164,2.391935,184.0012,0,0,0,2887.422,0,0,0,0,8073.418,21233.54,0,0,0
,0,293,13,191.0194,13.85631,0.8167087,C12 PARENT,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1236877,1.837256,191.0194,81975.85,3152901,1.53E+07,1.85E+07,1.02E+07,1.25E+07,1.43E+07,8048892,5778698,1.45E+07,1.12E+07,1.03E+07,1.39E+07
,0,294,12,192.0227,13.84841,0.8420483,C13-label-1,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1315899,1.907119,191.0194,5854.276,216422.2,1068011,1298612,706925.6,850558,1009190,576946,419135.8,1069549,794540.5,721482.8,991368
,0,295,12,193.0259,13.83444,0.8236668,C13-label-2,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1455584,2.924859,191.0194,0,11534.68,38874.07,38674.84,28171.17,23160.42,29151.71,34063.35,86801.09,195850.2,75092.32,49892.2,61505.12
,0,296,0,194.0293,13.8472,0.4814353,C13-label-3,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1328001,2.280603,191.0194,0,989.9412,3078.719,0,1840.741,3024.669,1828.156,4076.086,6485.109,18154.98,1609.398,5973.42,6539.867
,0,297,11,195.0332,13.92807,0.8309793,C13-label-4,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.05192947,0.3911845,191.0194,0,17111.01,557340.9,173700.2,349043.2,324940.7,339574.7,202731.4,70555,273794.4,352619.2,355960.8,301682.2
,0,298,0,196.0359,13.84372,0.1345064,C13-label-5,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1362829,2.957786,191.0194,0,1885.369,0,1196.695,0,0,0,1444.82,1857.767,1207.437,3657.673,1839.77,2172.239
,0,299,8,197.0393,13.81754,0.849569,C13-label-6,citrate/isocitrate,citrate/isocitrate,C6H8O7,0.1624632,2.710404,191.0194,0,17095.59,17865.34,31853.38,31517.32,26971.02,35448.78,12755.15,18149.67,24360.46,20396.26,19842.56,26909.65
,0,300,12,199.0009,13.1899,0.8453846,C12 PARENT,D-erythrose-4-phosphate,D-erythrose-4-phosphate,C4H9O7P,0.570096,2.223628,199.0008,465.0033,33339.43,83343.27,65469.83,52693.35,85452.79,31557.88,86704.88,42126.64,51674.16,71666.38,37221.84,99486.93
,0,301,0,200.0043,13.23868,0.159563,C13-label-1,D-erythrose-4-phosphate,D-erythrose-4-phosphate,C4H9O7P,0.5213165,2.059888,199.0008,0,0,0,0,0,0,0,1369.685,0,0,0,0,0
,0,302,12,203.0822,8.523197,0.8277715,C12 PARENT,tryptophan,tryptophan,C11H12N2O2,0.07680321,1.953533,203.0822,388.9896,550644.1,1255382,1021038,1144572,1001755,880072.4,1395410,547862.2,1344374,954487.5,703230.2,1120218
,0,303,0,205.0825,8.499223,0.05482988,C13N15-label-1-1,tryptophan,tryptophan,C11H12N2O2,0.1007776,2.529702,203.0822,0,0,0,0,0,707.4483,0,0,0,561.728,0,0,693.6638
,0,304,0,206.0812,8.4715,0.07081152,C13N15-label-1-2,tryptophan,tryptophan,C11H12N2O2,0.1285,5.775356,203.0822,0,0,0,482.2831,0,0,0,0,0,0,0,0,0
,0,305,0,211.0972,8.463333,0.09215769,C13N15-label-6-2,tryptophan,tryptophan,C11H12N2O2,0.1366673,1.807084,203.0822,0,0,0,0,0,0,0,0,0,8851.164,0,0,0
,0,306,0,212.1006,8.623951,0.05583497,C13N15-label-7-2,tryptophan,tryptophan,C11H12N2O2,0.02395058,1.870477,203.0822,0,0,0,0,0,0,490.7066,0,0,0,0,0,0
,0,307,12,204.0854,8.533008,0.8521682,C13-label-1,tryptophan,tryptophan,C11H12N2O2,0.06699276,2.76636,203.0822,0,56478.16,139428.1,110706.9,126595.4,128790.6,100201.9,147760,59048.52,163648.5,103968.5,72100.12,126128.8
,0,308,9,205.0887,8.537049,0.8452037,C13-label-2,tryptophan,tryptophan,C11H12N2O2,0.06295109,2.827227,203.0822,0,2330.034,5112.916,4086.022,4223.183,4004.456,4644.851,7534.93,777.8774,8246.63,5055.377,2945.806,6764.846
,0,309,0,207.0956,8.51115,0.1236684,C13-label-4,tryptophan,tryptophan,C11H12N2O2,0.08885002,1.989354,203.0822,0,0,0,0,488.3752,0,0,0,0,0,0,0,0
,0,310,0,213.1157,8.539534,0.1234937,C13-label-10,tryptophan,tryptophan,C11H12N2O2,0.06046677,2.147954,203.0822,0,0,0,0,0,0,0,0,485.4417,0,0,0,0
,0,311,11,204.0792,8.541746,0.8452528,N15-label-1,tryptophan,tryptophan,C11H12N2O2,0.05825424,2.317833,203.0822,0,2800.388,5516.574,3171.756,7367.935,6144.379,4754.603,6108.5,2106.575,4729.055,2451.539,3753.9,5098.404
,0,312,13,210.0281,13.60209,0.8502566,C12 PARENT,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.0520916,2.252182,210.0281,11920.06,44597.51,159765.6,157388.7,192534.3,186206.5,195245,126429.6,97035.09,135329.9,213448.9,171379.8,187051.1
,0,313,0,215.0278,13.51741,0.1512547,C13N15-label-2-3,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.03259182,6.741429,210.0281,0,0,1112.094,0,0,0,0,0,0,0,1723.08,0,0
,0,314,0,214.0355,13.61848,0.06508612,C13N15-label-3-1,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.06848431,0.7841997,210.0281,603.9125,0,0,0,0,0,0,0,0,0,0,0,0
,0,315,0,215.0323,13.67277,0.386438,C13N15-label-3-2,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.1227674,1.844969,210.0281,0,0,0,0,0,0,0,0,0,0,18722.67,0,0
,0,316,0,217.0344,13.6716,0.07166738,C13N15-label-4-3,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.1216011,6.327566,210.0281,604.6208,0,0,0,0,0,0,0,0,0,0,0,0
,0,317,1,211.0316,13.60113,0.8152598,C13-label-1,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.05113029,1.373807,210.0281,0,1376.524,3374.603,2633.682,7847.963,8766.755,4188.257,1553.163,1453.558,1670.648,4566.947,5484.46,5637.859
,0,318,0,213.0401,13.5782,0.08733395,C13-label-3,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.0282011,7.019204,210.0281,0,0,0,0,0,0,0,1110.125,0,0,0,0,0
,0,319,0,211.0251,13.59895,0.1121162,N15-label-1,Creatine phosphate ,Creatine phosphate ,C4H10N3O5P,0.04894733,2.458464,210.0281,0,0,0,0,0,878.1068,1113.414,0,0,0,895.0724,812.3957,1815.069
,0,320,12,218.103,8.353109,0.8388475,C12 PARENT,pantothenate,pantothenate,C9H17NO5,0.0631094,1.958915,218.103,1576.089,328314.2,1060506,1287388,1442724,1361731,1517723,1272339,444833.5,1207368,1620535,1153557,1657343
,0,321,12,219.1062,8.35296,0.844802,C13-label-1,pantothenate,pantothenate,C9H17NO5,0.06295967,2.437431,218.103,0,29699.97,93688.84,118933.3,142727.5,119774.1,142150,113629.9,39945.38,107217,148320.7,104174.7,152206.8
,0,322,7,220.1096,8.330026,0.8416793,C13-label-2,pantothenate,pantothenate,C9H17NO5,0.04002571,2.21835,218.103,0,0,3313.931,4290.35,4596.331,5415.92,4353.625,3049.934,0,3978.283,3932.248,1726.833,2312.712
,0,323,3,219.1,8.335404,0.8153303,N15-label-1,pantothenate,pantothenate,C9H17NO5,0.04540443,1.880358,218.103,0,0,1651.427,2755.801,2767.855,3948.039,3739.783,1046.618,0,1278.603,4135.586,3703.285,5180.843
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
